filename,title,journal,date,test,hrRat,ipRat,userRat,creatorRat
JIPL-2015_Fake_Make_Counterfeit,Fake it ’til we make it: regulating dangerous counterfeit goods James L. Bikoff David K. Heasley Valeriya Sherman and Jared Stipelman*,Journal of Intellectual Property Law,2015-03-19,0,-1.0,-1.0,-1.0,-1.0
IJHS-2012_Museums_Gay_Seafarers,Hello￿Sailor￿ How maritime museums are addressing the experience of gay seafarers,International Journal of Heritage Studies,2012-02-15,0,-1.0,-1.0,-1.0,-1.0
JWIP-2018_Open_Models_Patents,Open models for patents: Giving patents a new lease on life?,Journal of World Intellectual Property,2018-02-23,0,-1.0,-1.0,-1.0,-1.0
JWIP-2011_Sharia_Deterrent_Piracy,Can Sharia be a Deterrent for Intellectual Property Piracy in Islamic Countries,Journal of World Intellectual Property,2011-10-12,1,0.2050813447180343,0.794918655281966,0.08833619210977701,0.13550600343053174
JIPL-2007_Intangible_Heritage_Traditional_Medicine,-,Journal of World Intellectual Property,2007-09-11,0,-1.0,-1.0,-1.0,-1.0
IJCP-2017_Purchased_Hong_Stolen,-,International Journal of Cultural Property,2017-12-11,0,-1.0,-1.0,-1.0,-1.0
IJCP-1997_Israeli_Excavation_Tombs,Israeli Law Jewish Law and the Archaeological Excavation of Tombs,International Journal of Cultural Property,2007-05-09,1,0.9524406616902186,0.04755933830978139,0.058394160583941604,0.09367396593673966
JWIP-2016_Marine_Bioprospecting_Australia,Access and Benefit Sharing Legislation for Marine Bioprospecting: Lessons From Australia for the Role of Marbank in Norway,Journal of World Intellectual Property,2016-06-28,1,0.010853661937230568,0.9891463380627696,0.22413793103448276,0.06321839080459771
IJHS-2006_Female_Orphan_School,Celebrating Heritage and the Female Orphan School,International Journal of Heritage Studies,2006-09-28,0,-1.0,-1.0,-1.0,-1.0
IJHS-2015_Tourism_Cultural_Encounters,Tourism and cultural encounters in the last frontiers,International Journal of Heritage Studies,2015-08-20,1,0.9875172505088199,0.01248274949118016,0.07207207207207207,0.05405405405405406
JWIP-2006_Territorialism_Universalism_Domain,Territorialism versus Universalism: International Intellectual Property Law in the Internationalized Domain Name System,Journal of World Intellectual Property,2006-01-13,0,-1.0,-1.0,-1.0,-1.0
IJHS-2014_Museums_Death_Singularity,Museums and the ‘Death of Experience’: singularity interiority and the outside,International Journal of Heritage Studies,2014-01-10,1,0.9999366904378303,6.330956216981755e-05,0.04814004376367615,0.030634573304157548
IJCP-2001_Gentili_Giuseppe_France,The Gentili di Giuseppe Case in France,International Journal of Cultural Property,2002-01-02,0,-1.0,-1.0,-1.0,-1.0
JWIP-1999_TRIPS_Access_Health,The Trips Agreement and Access to Health Care,Journal of World Intellectual Property,2005-10-13,1,0.0525102823145418,0.9474897176854582,0.22772277227722773,0.0891089108910891
JWIP-2003_Registered_Geographical_Indications,Registered Geographical Indications,Journal of World Intellectual Property,2005-10-12,1,0.052090469910856536,0.9479095300891435,0.03926701570680628,0.14921465968586387
IJHS-2003_Building_Demolition_Ontario,,International Journal of Heritage Studies,2012-04-11,0,-1.0,-1.0,-1.0,-1.0
IJCP-2016_Functioning_Cultural_Protocols,-,International Journal of Cultural Property,2016-09-29,1,0.9938596988844481,0.0061403011155518475,0.08712487899322362,0.08906098741529525
IJCP-2007_Hearts_Denkmalpflegediskussion_Germany,What Does Not Move Any Hearts&#8212; Why Should It Be Saved? The  Denkmalpflegediskussion in Germany,International Journal of Cultural Property,2007-06-07,0,-1.0,-1.0,-1.0,-1.0
IJCP-2017_Arned_Nonstate_Actors,-,International Journal of Cultural Property,2017-12-11,0,-1.0,-1.0,-1.0,-1.0
JWIP-2014_File_Sharing_Australia,Parallel Norms: FileSharing and Contemporary Copyright Development in Australia,Journal of World Intellectual Property,2014-07-07,0,-1.0,-1.0,-1.0,-1.0
JIPL-2019_Oil_Greene_Gusher,Oil States v Greene’s Energy: US Supreme Court ‘taps a gusher’ for patent challengers Robert M. Kunstadt*,Journal of Intellectual Property Law,2018-12-07,0,-1.0,-1.0,-1.0,-1.0
JIPL-2009_Shape_Lego_Brick,The shape of the Lego brick is free for all to use Patricia Cappuyns*,Journal of Intellectual Property Law,2009-06-06,1,3.3752004113029803e-07,0.9999996624799589,0.13147410358565736,0.20318725099601595
IJCP-2010_Digital_Technologies_Relationship,-,International Journal of Cultural Property,2010-04-15,1,0.9476713654266962,0.05232863457330385,0.14089661482159194,0.16468435498627632
IJCP-1996_Unidroit_Solen_Arbitration,The 1995 UNIDROIT Convention on Stolen or Illegally Exported Cultural Objects: The Role of International Arbitration,International Journal of Cultural Property,2010-02-25,1,0.45054827269808456,0.5494517273019156,0.029359953024075163,0.07105108631826189
IJCP-2009_Property_Ancient_DNA,-,International Journal of Cultural Property,2009-07-22,1,0.7407270814370921,0.259272918562908,0.22138364779874214,0.23522012578616353
IJCP-2007_English_Foxhunting_Prohibited,English Foxhunting: A Prohibited Practice,International Journal of Cultural Property,2007-11-06,0,-1.0,-1.0,-1.0,-1.0
IJCP-2008_Relational_Objects_Pasifika,Relational Objects: Connecting People and Things Through Pasifika Styles,International Journal of Cultural Property,2008-06-24,0,-1.0,-1.0,-1.0,-1.0
IJCP-2007_Hunting_Whale_Harpoon,Introduction: Hunting as Heritage: &#8220;Save a Whale Harpoon a Makah&#8221;,International Journal of Cultural Property,2007-11-06,0,-1.0,-1.0,-1.0,-1.0
JWIP-1998_Privacy_Standards_Trade_EU,European Privacy Standards and their Implications for International Trade,Journal of World Intellectual Property,2005-10-14,0,-1.0,-1.0,-1.0,-1.0
IJCP-2002_Denial_Buyers_Schultz,-,International Journal of Cultural Property,2003-01-30,0,-1.0,-1.0,-1.0,-1.0
JWIP-2009_Latin_Spanish_Copyright,Latin American and Spanish Copyright Relations (18801904),Journal of World Intellectual Property,2009-02-25,0,-1.0,-1.0,-1.0,-1.0
IJHS-2001_Heritage_Raffles_Singapore,Conserving Colonial Heritage: Raffles Hotel in Singapore,International Journal of Heritage Studies,2001-12-14,0,-1.0,-1.0,-1.0,-1.0
IJHS-2011_Guerilla_Absent_Fabric,Guerilla art social value and absent heritage fabric,International Journal of Heritage Studies,2011-03-23,0,-1.0,-1.0,-1.0,-1.0
JWIP-2003_Non_Obviousness,Non-Obviousness,Journal of World Intellectual Property,2005-10-12,0,-1.0,-1.0,-1.0,-1.0
JWIP-2006_Optimal_Music_Copyright,Optimal Enforcement of Music Copyright in Sub-Saharan Africa: Reality or a Myth?,Journal of World Intellectual Property,2006-08-03,1,0.3042687120650179,0.6957312879349818,0.3251895534962089,0.36225779275484415
IJCP-2012_Lifting_Community_Knowledge,-,International Journal of Cultural Property,2012-04-20,0,-1.0,-1.0,-1.0,-1.0
IJHS-1999_Globalisation_On_Memory,,International Journal of Heritage Studies,2006-10-16,0,-1.0,-1.0,-1.0,-1.0
IJCP-2011_Winning_Title_Toledo,-,International Journal of Cultural Property,2011-06-28,0,-1.0,-1.0,-1.0,-1.0
JWIP-2011_Devil_Data_Piracy,Is the Devil in the Data? A Literature Review of Piracy Around the World,Journal of World Intellectual Property,2011-02-10,1,0.2368955965365637,0.7631044034634362,0.1314475873544093,0.1405990016638935
JWIP-2018_WTO_Affordable_Medicine,WTO "Paragraph 6" system for affordable access to medicines: Relief or regulatory ritualism?,Journal of World Intellectual Property,2018-02-23,1,0.004454746511024544,0.9955452534889754,0.21843003412969283,0.10466439135381114
IJCP-2014_Babylon_Baghdad_Constitution,-,International Journal of Cultural Property,2015-01-21,1,0.9983451171314708,0.0016548828685291528,0.0374251497005988,0.1122754491017964
IJCP-2014_Fracture_Euaion_Painter,-,International Journal of Cultural Property,2015-01-21,0,-1.0,-1.0,-1.0,-1.0
JWIP-2015_Community_Rights_Rhetoric,Community Rights to Intellectual Property in Asia&#x2014;From Rhetoric to Consensus,Journal of World Intellectual Property,2015-11-16,0,-1.0,-1.0,-1.0,-1.0
IJHS-2001_Malaysian_Heritage_Melaka,'Where it all Began': the representation of Malaysian heritage in Melaka,International Journal of Heritage Studies,2001-12-14,0,-1.0,-1.0,-1.0,-1.0
JIPL-2010_Microsoft_IP_Rights,The Microsoft decision: a setback to IP rights in Europe? Sujitha Subramanian*,Journal of Intellectual Property Law,2010-03-23,0,-1.0,-1.0,-1.0,-1.0
JWIP-2013_Bioprospecting_High_Seas,Bioprospecting in the High Seas: Regulatory Options for Benefit Sharing,Journal of World Intellectual Property,2013-08-19,0,-1.0,-1.0,-1.0,-1.0
IJHS-2005_Politics_Conservation_Cairo,The politics of area conservation in Cairo,International Journal of Heritage Studies,2005-02-13,1,0.999071735614161,0.0009282643858389944,0.06303724928366762,0.1346704871060172
IJHS-2011_Memory_Nostalgic_Discourse,A new model for memory work: nostalgic discourse at a historic home,International Journal of Heritage Studies,2011-02-02,0,-1.0,-1.0,-1.0,-1.0
JWIP-2003_Protecting_Traditional_Knowledge,Protecting Traditional Knowledge,Journal of World Intellectual Property,2005-10-12,0,-1.0,-1.0,-1.0,-1.0
IJHS-2018_3D_Visulisation_ACCORD,3D heritage visualisation and the negotiation of authenticity: the ACCORD project,International Journal of Heritage Studies,2018-01-10,0,-1.0,-1.0,-1.0,-1.0
IJCP-1999_Indigenous_Peoples_Definition,Indigenous peoples: issues of definition,International Journal of Cultural Property,1999-11-02,0,-1.0,-1.0,-1.0,-1.0
JWIP-2003_Patent_Argentina_Canada,Stimuli to Adopt and Enforce Patent Systems in Argentina and Canada in the Multilateral Trade Framework,Journal of World Intellectual Property,2002-01-02,0,-1.0,-1.0,-1.0,-1.0
JWIP-2006_National_Pharmaceutical_Regimes,Measuring the Strength of National Pharmaceutical Intellectual Property Regimes: Creating a New Pharmaceutical IP Index,Journal of World Intellectual Property,2006-05-25,0,-1.0,-1.0,-1.0,-1.0
IJHS-2008_Liveable_Design_Environments,Making a Liveable ‘Place’: Content Design in Virtual Environments,International Journal of Heritage Studies,2008-04-23,0,-1.0,-1.0,-1.0,-1.0
IJHS-2007_Communism_Tourism_Asia,Communism Heritage and Tourism in East Asia,International Journal of Heritage Studies,2007-04-06,1,0.998213714006211,0.0017862859937890516,0.09245283018867924,0.0660377358490566
IJCP-1992_Cultural_Heritage_Property,,International Journal of Cultural Property,2007-05-09,0,-1.0,-1.0,-1.0,-1.0
IJHS-2012_Vocabulary_Painted_Goddess,Towards a vocabulary of limitations: the translation of a painted goddess into a symbol of classical education,International Journal of Heritage Studies,2011-12-08,0,-1.0,-1.0,-1.0,-1.0
IJHS-2016_Public_Folklor_Dialogism,Public folklore dialogism and critical heritage studies,International Journal of Heritage Studies,2016-06-24,0,-1.0,-1.0,-1.0,-1.0
IJCP-2010_Politics_Protection_Greece,Law and the Politics of the Past: Legal Protection of Cultural Heritage in Greece,International Journal of Cultural Property,2010-10-28,0,-1.0,-1.0,-1.0,-1.0
IJHS-2005_Reconciling_Perspective_England,Whose Sense of Place? Reconciling Archaeological Perspectives with Community Values: Cultural Landscapes in England,International Journal of Heritage Studies,2005-08-12,1,0.9999969886716114,3.0113283887240653e-06,0.038580246913580245,0.04938271604938271
IJCP-2013_Grave_Examiniation_Byrne,-,International Journal of Cultural Property,2013-04-19,1,0.9891886317881847,0.010811368211815279,0.07390300230946882,0.057736720554272515
IJCP-1999_Lapps_In_Finaland,The Lapps in Finland,International Journal of Cultural Property,1999-11-02,1,0.720328317173151,0.27967168282684884,0.0989010989010989,0.15604395604395604
JWIP-2010_Fashion_Designers_Protect,Are Fashion Designers Better Protected in Continental Europe than in the United Kingdom? A Comparative Analysis of the Recent Case Law in France Italy and the United Kingdom,Journal of World Intellectual Property,2010-04-19,0,-1.0,-1.0,-1.0,-1.0
JWIP-2004_Developments_Business_Method,Developments on Business Method Patents,Journal of World Intellectual Property,2005-10-11,0,-1.0,-1.0,-1.0,-1.0
JWIP-2013_Patent_Quality_Management,On Legal Validity  Using the Work of Patent Courts for Quality Management,Journal of World Intellectual Property,2013-09-13,1,0.09113299488260887,0.9088670051173913,0.012295081967213115,0.07513661202185792
IJCP-2006_Diplomats_Banana_Cowboys,Diplomats Banana Cowboys and Archaeologists in Western Honduras: A  History of the Trade in Pre-Columbian Materials,International Journal of Cultural Property,2006-05-02,0,-1.0,-1.0,-1.0,-1.0
JWIP-2004_Bioprospecting_Biopiracy,Bioprospecting or Biopiracy?,Journal of World Intellectual Property,2005-10-10,0,-1.0,-1.0,-1.0,-1.0
IJHS-2005_Nature_Heritage_Swedish,Nature as heritage: the Swedish case,International Journal of Heritage Studies,2005-02-16,0,-1.0,-1.0,-1.0,-1.0
JWIP-2011_Implementing_Nagoya_Protocol,Implementing the Nagoya Protocol on ABS: A Hypothetical Case Study on Enforcing Benefit Sharing in Norway,Journal of World Intellectual Property,2011-08-19,0,-1.0,-1.0,-1.0,-1.0
JIPL-2010_Advertising_Generic_Disparagement,Comparative advertising and the tort of generic disparagement Arpan Banerjee*,Journal of Intellectual Property Law,2010-10-07,0,-1.0,-1.0,-1.0,-1.0
JWIP-2015_Influence_South_North,-,Journal of World Intellectual Property,2015-06-15,0,-1.0,-1.0,-1.0,-1.0
IJCP-2001_Classical_Quantitative_History,Collecting the classical world: first steps in a quantitative history,International Journal of Cultural Property,2001-06-19,1,0.9999006554445665,9.934455543347401e-05,0.034079844206426485,0.03018500486854917
IJHS-2017_Rock_Art_England,Valuing rock art: a view from Northumberland in North East England,International Journal of Heritage Studies,2017-02-27,1,0.9102661251750196,0.08973387482498019,0.06967213114754098,0.012295081967213115
JWIP-2012_Norms_Compulsory_India,International Norms for Compulsory Licensing and the Indian Copyright Law,Journal of World Intellectual Property,2011-12-16,0,-1.0,-1.0,-1.0,-1.0
IJHS-1997_Visits_Houses_England,,International Journal of Heritage Studies,2006-10-16,0,-1.0,-1.0,-1.0,-1.0
IJHS-2006_Ou_Managing_Tourism,Out of this World: Issues of Managing Tourism and Humanity’s Heritage on the Moon,International Journal of Heritage Studies,2006-06-10,0,-1.0,-1.0,-1.0,-1.0
IJHS-2008_Climate_Change_Respond,Climate Change: How Should the World Heritage Convention Respond?,International Journal of Heritage Studies,2008-08-24,0,-1.0,-1.0,-1.0,-1.0
IJHS-1998_Beyond_Models_Marginality,,International Journal of Heritage Studies,2006-10-16,0,-1.0,-1.0,-1.0,-1.0
IJHS-2002_Aesthetic_Barrier_Reef,Sense Matters: aesthetic values of the Great Barrier Reef,International Journal of Heritage Studies,2003-02-08,0,-1.0,-1.0,-1.0,-1.0
IJCP-2014_Ardelia_Monuments_Woman,-,International Journal of Cultural Property,2014-04-19,0,-1.0,-1.0,-1.0,-1.0
IJCP-2018_Crime_Prevention_Nepal,-,International Journal of Cultural Property,2018-06-19,0,-1.0,-1.0,-1.0,-1.0
IJHS-2018_Redevelop_Londons_Docklands,Our land: creative approaches to the redevelopment of Londons Docklands,International Journal of Heritage Studies,2019-02-04,1,0.9993573284874735,0.0006426715125264518,0.04784688995215311,0.0645933014354067
JIPL-2015_Dutch_Bankruptcy_IP,A Dutch bankruptcy: how does it affect intellectual property licensors and licensees? Gino van Roeyen and Denise Verdoold*,Journal of Intellectual Property Law,2015-07-01,0,-1.0,-1.0,-1.0,-1.0
JWIP-2002_Parallel_Importation_TRIPS,On Parallel Importation Trips and European Court of Justice Decisions,Journal of World Intellectual Property,2005-10-12,0,-1.0,-1.0,-1.0,-1.0
JWIP-2008_Canadian_Copyright_Narrative,A Canadian Copyright Narrative,Journal of World Intellectual Property,2009-01-22,0,-1.0,-1.0,-1.0,-1.0
IJCP-2001_War_Property_Hague,-,International Journal of Cultural Property,2002-01-02,1,0.9752678105234938,0.024732189476506145,0.03768115942028986,0.1072463768115942
IJHS-2009_Framework_Industrial_UK,A Framework for Sustainable Heritage Management: A Study of UK Industrial Heritage Sites,International Journal of Heritage Studies,2009-10-27,1,0.9996347950497405,0.00036520495025964836,0.03146853146853147,0.07167832167832168
IJCP-2005_Cultural_Property_Internationalism,Cultural Property Internationalism,International Journal of Cultural Property,2005-03-11,0,-1.0,-1.0,-1.0,-1.0
IJHS-2008_Zoo_Deployment_Metaphor,Regarding the Zoo: On the Deployment of a Metaphor,International Journal of Heritage Studies,2007-11-28,1,0.8928961425491384,0.1071038574508616,0.06787330316742081,0.03167420814479638
JWIP-2014_Indigenous_Knowledge_Genetic,How Are Indigenous and Local Communities Rights Over Their Traditional Knowledge and Genetic Resources Protected in Current Free Trade Negotiations? Highlighting the Draft TransPacific Partnership Agreement (TTPA),Journal of World Intellectual Property,2014-08-23,0,-1.0,-1.0,-1.0,-1.0
JWIP-2008_Nonproprietary_Health_Perspective,International Nonproprietary Names and Trademarks: A Public Health Perspective,Journal of World Intellectual Property,2008-06-11,0,-1.0,-1.0,-1.0,-1.0
IJHS-2006_Train_Alienation_UK,‘Working of the Train Gang’: Alienation Liminality and Communitas in the UK Preserved Railway Sector,International Journal of Heritage Studies,2006-03-21,0,-1.0,-1.0,-1.0,-1.0
JWIP-2008_Process_Patents_Farm,Scope of Process Patents in Farm Animal Breeding,Journal of World Intellectual Property,2008-07-31,0,-1.0,-1.0,-1.0,-1.0
JWIP-2016_Evidence_IP_Policymaking,Evidence-Based Intellectual Property Policymaking: An Integrated Review of Methods and Conclusions&#x2009;,Journal of World Intellectual Property,2016-12-29,0,-1.0,-1.0,-1.0,-1.0
JWIP-2005_Common_Heritage_Concern,Common Heritage to Common Concern,Journal of World Intellectual Property,2005-10-09,1,0.017489642516004333,0.9825103574839958,0.3289036544850498,0.14285714285714285
IJCP-1992_Counterfeit_Art,Counterfeit Art,International Journal of Cultural Property,2007-05-09,0,-1.0,-1.0,-1.0,-1.0
IJHS-2001_Noire_Truth_Blair,Heritage Noire: truth history and colonial anxiety in The Blair Witch Project,International Journal of Heritage Studies,2001-12-14,0,-1.0,-1.0,-1.0,-1.0
IJCP-2016_Closure_Unknowns_Repatriated,-,International Journal of Cultural Property,2016-12-01,0,-1.0,-1.0,-1.0,-1.0
IJHS-2014_Colonial_Reinvention_Angkor,From a colonial reinvention to postcolonial heritage and a global commodity: performing and re-enacting Angkor Wat and the Royal Khmer Ballet,International Journal of Heritage Studies,2014-08-09,0,-1.0,-1.0,-1.0,-1.0
JIPL-2015_Antitrust_IP_Russia,Antitrust and IP overlap: patent pooling in the United States and the Russian Federation Elza Dauletshina*,Journal of Intellectual Property Law,2015-10-16,0,-1.0,-1.0,-1.0,-1.0
IJHS-2003_Interpretation_Politics_Israel,Heritage Interpretation and Politics in Kfar Etzion Israel,International Journal of Heritage Studies,2003-07-17,0,-1.0,-1.0,-1.0,-1.0
IJCP-2011_Canadian_Immunity_Seizure,-,International Journal of Cultural Property,2011-09-26,0,-1.0,-1.0,-1.0,-1.0
IJHS-2006_Dress_Identity_Zanzibar,Say What You Like: Dress Identity and Heritage in Zanzibar,International Journal of Heritage Studies,2006-07-13,1,0.9998206961805907,0.00017930381940939915,0.033846153846153845,0.023076923076923078
IJCP-1998_Data_Ethics_Reburial,When data become people: archaeological ethics reburial and the past as public heritage,International Journal of Cultural Property,1998-11-04,1,0.999621015445348,0.0003789845546519606,0.056795131845841784,0.05476673427991886
IJHS-2000_Discursive_Identification_Society,The Protection of the Site: Discursive Formation and Self-identification in Contemporary Society,International Journal of Heritage Studies,2001-12-14,0,-1.0,-1.0,-1.0,-1.0
JWIP-2012_Biodiversity_Fetishism_Brazil,Biodiversity Fetishism and Biotechnology Promises in Brazil: From Policy Contradictions to Legal Adjustments,Journal of World Intellectual Property,2012-02-16,0,-1.0,-1.0,-1.0,-1.0
JIPL-2006_Dilution_International_Obligations,,Journal of Intellectual Property Law,2006-04-21,0,-1.0,-1.0,-1.0,-1.0
IJCP-2002_UNESCO_Underwater_Heritage,UNESCO Convention on the Protection of the Underwater Cultural Heritage,International Journal of Cultural Property,2002-07-18,0,-1.0,-1.0,-1.0,-1.0
IJHS-2007_Integrate_Research_Management,Natural World Heritage: A New Approach to Integrate Research and Management,International Journal of Heritage Studies,2007-07-03,0,-1.0,-1.0,-1.0,-1.0
IJCP-2008_IP_Textile_Ghana,Historical Threads: Intellectual Property Protection of Traditional Textile Designs: The Ghanaian Experience and African Perspectives,International Journal of Cultural Property,2008-09-03,0,-1.0,-1.0,-1.0,-1.0
IJHS-2017_Destruction_Mitigation_Reconciliation,Destruction mitigation and reconciliation of cultural heritage,International Journal of Heritage Studies,2017-03-27,0,-1.0,-1.0,-1.0,-1.0
